FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2019-04-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5143,ORD,"Chicago, IL",EAU,"Eau Claire, WI",1950,2231.0,161.0,34.0,2305.0,2353.0,4.0,2111,2357.0,166.0,0.0,,0.0,81.0,86.0,48.0,269.0,0.0,37.0,5.0,0.0,124.0
2019-06-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2175,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1105,1117.0,12.0,10.0,1127.0,1249.0,3.0,1250,1252.0,2.0,0.0,,0.0,225.0,215.0,202.0,1521.0,,,,,
2019-02-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3522,AZO,"Kalamazoo, MI",MSP,"Minneapolis, MN",700,717.0,17.0,31.0,748.0,757.0,10.0,800,807.0,7.0,0.0,,0.0,120.0,110.0,69.0,426.0,,,,,
2022-12-04,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,776,LAS,"Las Vegas, NV",DEN,"Denver, CO",1838,1900.0,22.0,32.0,1932.0,2146.0,13.0,2134,2159.0,25.0,0.0,,0.0,116.0,119.0,74.0,628.0,5.0,0.0,6.0,0.0,14.0
2023-06-24,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1104,LAS,"Las Vegas, NV",MCO,"Orlando, FL",1152,,,,,,,1935,,,1.0,A,0.0,283.0,,,2039.0,,,,,
2019-10-21,Republic Airline,Republic Airline: YX,YX,20452,3615,ATL,"Atlanta, GA",IAH,"Houston, TX",1922,1915.0,-7.0,10.0,1925.0,2016.0,18.0,2044,2034.0,-10.0,0.0,,0.0,142.0,139.0,111.0,689.0,,,,,
2021-08-04,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2673,CMH,"Columbus, OH",PNS,"Pensacola, FL",745,,,,,,,840,,,1.0,A,0.0,115.0,,,700.0,,,,,
2022-01-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1388,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",1820,1817.0,-3.0,100.0,1957.0,2119.0,5.0,2006,2124.0,78.0,0.0,,0.0,106.0,187.0,82.0,545.0,0.0,0.0,78.0,0.0,0.0
2021-01-29,Envoy Air,Envoy Air: MQ,MQ,20398,3849,AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX",609,602.0,-7.0,34.0,636.0,733.0,13.0,740,746.0,6.0,0.0,,0.0,91.0,104.0,57.0,285.0,,,,,
2023-08-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2678,PHX,"Phoenix, AZ",LAX,"Los Angeles, CA",2140,2134.0,-6.0,9.0,2143.0,2236.0,6.0,2300,2242.0,-18.0,0.0,,0.0,80.0,68.0,53.0,370.0,,,,,
2022-10-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3151,DFW,"Dallas/Fort Worth, TX",LAW,"Lawton/Fort Sill, OK",2240,2245.0,5.0,21.0,2306.0,2337.0,5.0,2337,2342.0,5.0,0.0,,0.0,57.0,57.0,31.0,140.0,,,,,
2022-01-30,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1687,MIA,"Miami, FL",IAD,"Washington, DC",1845,1838.0,-7.0,20.0,1858.0,2107.0,5.0,2120,2112.0,-8.0,0.0,,0.0,155.0,154.0,129.0,921.0,,,,,
2022-10-06,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,375,OGG,"Kahului, HI",HNL,"Honolulu, HI",1740,1816.0,36.0,8.0,1824.0,1847.0,13.0,1820,1900.0,40.0,0.0,,0.0,40.0,44.0,23.0,100.0,9.0,0.0,0.0,0.0,31.0
2023-08-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,461,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",1430,1432.0,2.0,27.0,1459.0,1534.0,8.0,1522,1542.0,20.0,0.0,,0.0,232.0,250.0,215.0,1587.0,0.0,0.0,20.0,0.0,0.0
2019-09-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,480,IND,"Indianapolis, IN",MCO,"Orlando, FL",610,1040.0,270.0,12.0,1052.0,1232.0,4.0,825,1236.0,251.0,0.0,,0.0,135.0,116.0,100.0,829.0,251.0,0.0,0.0,0.0,0.0
2019-06-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2668,ATL,"Atlanta, GA",MCI,"Kansas City, MO",1307,1305.0,-2.0,12.0,1317.0,1359.0,7.0,1414,1406.0,-8.0,0.0,,0.0,127.0,121.0,102.0,692.0,,,,,
2021-06-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1463,SMF,"Sacramento, CA",SAN,"San Diego, CA",1525,1656.0,91.0,10.0,1706.0,1816.0,4.0,1655,1820.0,85.0,0.0,,0.0,90.0,84.0,70.0,480.0,0.0,0.0,0.0,0.0,85.0
2021-12-05,Envoy Air,Envoy Air: MQ,MQ,20398,3803,MIA,"Miami, FL",OMA,"Omaha, NE",1950,1945.0,-5.0,13.0,1958.0,2212.0,5.0,2243,2217.0,-26.0,0.0,,0.0,233.0,212.0,194.0,1393.0,,,,,
2020-09-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2361,CLT,"Charlotte, NC",ILM,"Wilmington, NC",1615,1607.0,-8.0,9.0,1616.0,1648.0,3.0,1713,1651.0,-22.0,0.0,,0.0,58.0,44.0,32.0,185.0,,,,,
2021-09-13,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,496,IAH,"Houston, TX",DCA,"Washington, DC",1940,1932.0,-8.0,13.0,1945.0,2305.0,3.0,2338,2308.0,-30.0,0.0,,0.0,178.0,156.0,140.0,1208.0,,,,,
2021-12-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4037,RST,"Rochester, MN",MSP,"Minneapolis, MN",553,552.0,-1.0,10.0,602.0,629.0,7.0,657,636.0,-21.0,0.0,,0.0,64.0,44.0,27.0,76.0,,,,,
2022-03-21,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,509,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1522,1710.0,108.0,13.0,1723.0,1802.0,7.0,1635,1809.0,94.0,0.0,,0.0,133.0,119.0,99.0,641.0,0.0,0.0,29.0,0.0,65.0
2023-04-13,Allegiant Air,Allegiant Air: G4,G4,20368,1447,VPS,"Valparaiso, FL",EWR,"Newark, NJ",620,616.0,-4.0,12.0,628.0,939.0,6.0,1005,945.0,-20.0,0.0,,0.0,165.0,149.0,131.0,988.0,,,,,
2022-02-06,Allegiant Air,Allegiant Air: G4,G4,20368,1190,HOU,"Houston, TX",AZA,"Phoenix, AZ",1357,2135.0,458.0,14.0,2149.0,2303.0,6.0,1536,2309.0,453.0,0.0,,0.0,159.0,154.0,134.0,998.0,453.0,0.0,0.0,0.0,0.0
2021-09-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5457,RNO,"Reno, NV",LAX,"Los Angeles, CA",600,555.0,-5.0,14.0,609.0,714.0,13.0,736,727.0,-9.0,0.0,,0.0,96.0,92.0,65.0,391.0,,,,,
2023-01-05,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4840,ATL,"Atlanta, GA",DAY,"Dayton, OH",855,851.0,-4.0,18.0,909.0,1014.0,3.0,1030,1017.0,-13.0,0.0,,0.0,95.0,86.0,65.0,432.0,,,,,
2021-02-10,Republic Airline,Republic Airline: YX,YX,20452,4743,CLT,"Charlotte, NC",BGR,"Bangor, ME",1117,1114.0,-3.0,13.0,1127.0,1327.0,5.0,1346,1332.0,-14.0,0.0,,0.0,149.0,138.0,120.0,921.0,,,,,
2022-10-24,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4645,LGA,"New York, NY",BUF,"Buffalo, NY",2120,2145.0,25.0,40.0,2225.0,2310.0,3.0,2248,2313.0,25.0,0.0,,0.0,88.0,88.0,45.0,292.0,0.0,0.0,0.0,0.0,25.0
2019-11-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,772,ATL,"Atlanta, GA",PVD,"Providence, RI",2129,2157.0,28.0,15.0,2212.0,2356.0,4.0,2350,2400.0,10.0,0.0,,0.0,141.0,123.0,104.0,903.0,,,,,
2021-04-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1052,ATL,"Atlanta, GA",MSP,"Minneapolis, MN",815,824.0,9.0,29.0,853.0,1006.0,6.0,953,1012.0,19.0,0.0,,0.0,158.0,168.0,133.0,907.0,9.0,0.0,10.0,0.0,0.0
2020-06-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2137,DTW,"Detroit, MI",ATL,"Atlanta, GA",1113,1111.0,-2.0,9.0,1120.0,1250.0,5.0,1305,1255.0,-10.0,0.0,,0.0,112.0,104.0,90.0,594.0,,,,,
2019-06-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2081,ATL,"Atlanta, GA",TPA,"Tampa, FL",1525,1525.0,0.0,14.0,1539.0,1641.0,6.0,1659,1647.0,-12.0,0.0,,0.0,94.0,82.0,62.0,406.0,,,,,
2022-02-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2247,TUS,"Tucson, AZ",LAS,"Las Vegas, NV",1825,1825.0,0.0,9.0,1834.0,1827.0,15.0,1850,1842.0,-8.0,0.0,,0.0,85.0,77.0,53.0,365.0,,,,,
2021-05-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4104,SLC,"Salt Lake City, UT",MSO,"Missoula, MT",1725,1730.0,5.0,13.0,1743.0,1848.0,5.0,1907,1853.0,-14.0,0.0,,0.0,102.0,83.0,65.0,436.0,,,,,
2021-10-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1605,DFW,"Dallas/Fort Worth, TX",RDU,"Raleigh/Durham, NC",1908,,,,,,,2258,,,1.0,C,0.0,170.0,,,1061.0,,,,,
2020-10-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2165,MEM,"Memphis, TN",MDW,"Chicago, IL",1500,1458.0,-2.0,5.0,1503.0,1619.0,4.0,1635,1623.0,-12.0,0.0,,0.0,95.0,85.0,76.0,480.0,,,,,
2022-07-26,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1936,ORD,"Chicago, IL",IAD,"Washington, DC",1455,1508.0,13.0,18.0,1526.0,1739.0,15.0,1749,1754.0,5.0,0.0,,0.0,114.0,106.0,73.0,588.0,,,,,
2022-04-03,Allegiant Air,Allegiant Air: G4,G4,20368,96,LAS,"Las Vegas, NV",XNA,"Fayetteville, AR",1250,1313.0,23.0,27.0,1340.0,1748.0,9.0,1728,1757.0,29.0,0.0,,0.0,158.0,164.0,128.0,1163.0,0.0,0.0,6.0,0.0,23.0
2021-11-24,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5796,FSD,"Sioux Falls, SD",PHX,"Phoenix, AZ",1831,1827.0,-4.0,11.0,1838.0,2020.0,7.0,2032,2027.0,-5.0,0.0,,0.0,181.0,180.0,162.0,1081.0,,,,,
2021-10-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1470,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",1522,1518.0,-4.0,13.0,1531.0,1648.0,10.0,1703,1658.0,-5.0,0.0,,0.0,101.0,100.0,77.0,515.0,,,,,
2019-03-24,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3541,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1645,1645.0,0.0,51.0,1736.0,1820.0,7.0,1802,1827.0,25.0,0.0,,0.0,77.0,102.0,44.0,236.0,0.0,0.0,25.0,0.0,0.0
2020-02-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5696,SFO,"San Francisco, CA",SBP,"San Luis Obispo, CA",830,828.0,-2.0,39.0,907.0,944.0,6.0,949,950.0,1.0,0.0,,0.0,79.0,82.0,37.0,190.0,,,,,
2020-06-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1294,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",1900,1853.0,-7.0,11.0,1904.0,2054.0,7.0,2131,2101.0,-30.0,0.0,,0.0,151.0,128.0,110.0,801.0,,,,,
2020-04-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4390,OAK,"Oakland, CA",PDX,"Portland, OR",1700,1651.0,-9.0,9.0,1700.0,1819.0,3.0,1840,1822.0,-18.0,0.0,,0.0,100.0,91.0,79.0,543.0,,,,,
2022-05-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3650,LSE,"La Crosse, WI",MSP,"Minneapolis, MN",1535,1530.0,-5.0,9.0,1539.0,1607.0,11.0,1634,1618.0,-16.0,0.0,,0.0,59.0,48.0,28.0,119.0,,,,,
2019-11-17,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4434,DEN,"Denver, CO",SEA,"Seattle, WA",830,828.0,-2.0,11.0,839.0,1025.0,8.0,1040,1033.0,-7.0,0.0,,0.0,190.0,185.0,166.0,1024.0,,,,,
2021-08-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1163,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",815,809.0,-6.0,15.0,824.0,905.0,5.0,920,910.0,-10.0,0.0,,0.0,65.0,61.0,41.0,255.0,,,,,
2022-07-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1318,CLT,"Charlotte, NC",BWI,"Baltimore, MD",1909,1955.0,46.0,15.0,2010.0,2117.0,9.0,2027,2126.0,59.0,0.0,,0.0,78.0,91.0,67.0,361.0,46.0,0.0,13.0,0.0,0.0
2020-09-27,Republic Airline,Republic Airline: YX,YX,20452,4308,MCI,"Kansas City, MO",CLT,"Charlotte, NC",705,657.0,-8.0,11.0,708.0,959.0,17.0,1025,1016.0,-9.0,0.0,,0.0,140.0,139.0,111.0,808.0,,,,,
2021-08-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2308,IND,"Indianapolis, IN",MIA,"Miami, FL",650,705.0,15.0,12.0,717.0,930.0,14.0,933,944.0,11.0,0.0,,0.0,163.0,159.0,133.0,1020.0,,,,,
2019-08-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2100,IAH,"Houston, TX",FLL,"Fort Lauderdale, FL",2015,2022.0,7.0,17.0,2039.0,2337.0,9.0,2348,2346.0,-2.0,0.0,,0.0,153.0,144.0,118.0,966.0,,,,,
2019-05-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5226,GEG,"Spokane, WA",SJC,"San Jose, CA",830,908.0,38.0,7.0,915.0,1100.0,4.0,1035,1104.0,29.0,0.0,,0.0,125.0,116.0,105.0,742.0,0.0,0.0,0.0,0.0,29.0
2022-11-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,888,CLT,"Charlotte, NC",DFW,"Dallas/Fort Worth, TX",710,705.0,-5.0,12.0,717.0,851.0,15.0,910,906.0,-4.0,0.0,,0.0,180.0,181.0,154.0,936.0,,,,,
2022-12-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1547,MDW,"Chicago, IL",DEN,"Denver, CO",735,735.0,0.0,8.0,743.0,852.0,5.0,925,857.0,-28.0,0.0,,0.0,170.0,142.0,129.0,895.0,,,,,
2019-11-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1248,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",1201,1206.0,5.0,20.0,1226.0,1306.0,5.0,1310,1311.0,1.0,0.0,,0.0,69.0,65.0,40.0,227.0,,,,,
2021-09-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2599,BUR,"Burbank, CA",DFW,"Dallas/Fort Worth, TX",825,819.0,-6.0,17.0,836.0,1309.0,4.0,1331,1313.0,-18.0,0.0,,0.0,186.0,174.0,153.0,1231.0,,,,,
2019-05-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5310,DAL,"Dallas, TX",ABQ,"Albuquerque, NM",830,827.0,-3.0,7.0,834.0,901.0,5.0,920,906.0,-14.0,0.0,,0.0,110.0,99.0,87.0,580.0,,,,,
2020-12-24,Republic Airline,Republic Airline: YX,YX,20452,4541,MCO,"Orlando, FL",EYW,"Key West, FL",610,603.0,-7.0,14.0,617.0,703.0,5.0,730,708.0,-22.0,0.0,,0.0,80.0,65.0,46.0,268.0,,,,,
2022-03-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5491,TUL,"Tulsa, OK",DEN,"Denver, CO",910,1126.0,136.0,24.0,1150.0,1218.0,5.0,1010,1223.0,133.0,0.0,,0.0,120.0,117.0,88.0,541.0,133.0,0.0,0.0,0.0,0.0
2020-03-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1739,SMF,"Sacramento, CA",BUR,"Burbank, CA",1405,1407.0,2.0,13.0,1420.0,1515.0,2.0,1525,1517.0,-8.0,0.0,,0.0,80.0,70.0,55.0,358.0,,,,,
2022-06-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1596,SJC,"San Jose, CA",ONT,"Ontario, CA",1910,1906.0,-4.0,12.0,1918.0,2013.0,4.0,2020,2017.0,-3.0,0.0,,0.0,70.0,71.0,55.0,333.0,,,,,
2023-02-22,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1584,SLC,"Salt Lake City, UT",DEN,"Denver, CO",1812,1920.0,68.0,32.0,1952.0,2049.0,29.0,1940,2118.0,98.0,0.0,,0.0,88.0,118.0,57.0,391.0,28.0,0.0,30.0,0.0,40.0
2023-07-20,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,335,OGG,"Kahului, HI",HNL,"Honolulu, HI",1615,1625.0,10.0,7.0,1632.0,1657.0,7.0,1655,1704.0,9.0,0.0,,0.0,40.0,39.0,25.0,100.0,,,,,
2019-08-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1981,TPA,"Tampa, FL",MKE,"Milwaukee, WI",1220,1223.0,3.0,25.0,1248.0,1411.0,2.0,1405,1413.0,8.0,0.0,,0.0,165.0,170.0,143.0,1075.0,,,,,
2021-05-01,Republic Airline,Republic Airline: YX,YX,20452,3542,ORD,"Chicago, IL",PNS,"Pensacola, FL",1120,1110.0,-10.0,14.0,1124.0,1307.0,4.0,1340,1311.0,-29.0,0.0,,0.0,140.0,121.0,103.0,794.0,,,,,
2022-12-27,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,616,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",1945,2146.0,121.0,12.0,2158.0,32.0,6.0,2258,38.0,100.0,0.0,,0.0,193.0,172.0,154.0,1237.0,38.0,0.0,1.0,0.0,61.0
2021-12-18,Allegiant Air,Allegiant Air: G4,G4,20368,1998,EYW,"Key West, FL",PIE,"St. Petersburg, FL",1125,1123.0,-2.0,9.0,1132.0,1223.0,4.0,1240,1227.0,-13.0,0.0,,0.0,75.0,64.0,51.0,238.0,,,,,
2022-05-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,121,MCI,"Kansas City, MO",STL,"St. Louis, MO",615,623.0,8.0,8.0,631.0,708.0,7.0,715,715.0,0.0,0.0,,0.0,60.0,52.0,37.0,237.0,,,,,
2019-07-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,773,DEN,"Denver, CO",SMF,"Sacramento, CA",1915,2008.0,53.0,20.0,2028.0,2132.0,4.0,2044,2136.0,52.0,0.0,,0.0,149.0,148.0,124.0,909.0,0.0,52.0,0.0,0.0,0.0
2022-12-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1091,ATL,"Atlanta, GA",MKE,"Milwaukee, WI",900,855.0,-5.0,18.0,913.0,950.0,5.0,1003,955.0,-8.0,0.0,,0.0,123.0,120.0,97.0,669.0,,,,,
2022-04-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3497,STS,"Santa Rosa, CA",PDX,"Portland, OR",1120,1115.0,-5.0,9.0,1124.0,1243.0,5.0,1252,1248.0,-4.0,0.0,,0.0,92.0,93.0,79.0,489.0,,,,,
2020-01-31,JetBlue Airways,JetBlue Airways: B6,B6,20409,2067,HPN,"White Plains, NY",PBI,"West Palm Beach/Palm Beach, FL",1538,1535.0,-3.0,17.0,1552.0,1845.0,4.0,1840,1849.0,9.0,0.0,,0.0,182.0,194.0,173.0,1056.0,,,,,
2019-02-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,915,STL,"St. Louis, MO",SAN,"San Diego, CA",1340,1408.0,28.0,5.0,1413.0,1614.0,3.0,1550,1617.0,27.0,0.0,,0.0,250.0,249.0,241.0,1557.0,0.0,0.0,0.0,0.0,27.0
2021-08-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1789,RDU,"Raleigh/Durham, NC",SFO,"San Francisco, CA",700,657.0,-3.0,13.0,710.0,909.0,3.0,933,912.0,-21.0,0.0,,0.0,333.0,315.0,299.0,2400.0,,,,,
2021-01-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,388,CLE,"Cleveland, OH",MDW,"Chicago, IL",645,642.0,-3.0,10.0,652.0,645.0,9.0,715,654.0,-21.0,0.0,,0.0,90.0,72.0,53.0,307.0,,,,,
2019-09-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1176,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",655,728.0,33.0,13.0,741.0,812.0,7.0,756,819.0,23.0,0.0,,0.0,61.0,51.0,31.0,190.0,0.0,0.0,0.0,0.0,23.0
2021-10-01,JetBlue Airways,JetBlue Airways: B6,B6,20409,354,ONT,"Ontario, CA",JFK,"New York, NY",2310,2304.0,-6.0,13.0,2317.0,712.0,8.0,720,720.0,0.0,0.0,,0.0,310.0,316.0,295.0,2429.0,,,,,
2022-05-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1892,DEN,"Denver, CO",BOS,"Boston, MA",2359,1.0,2.0,52.0,53.0,603.0,8.0,555,611.0,16.0,0.0,,0.0,236.0,250.0,190.0,1754.0,0.0,0.0,16.0,0.0,0.0
2021-04-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1308,LGA,"New York, NY",ATL,"Atlanta, GA",1055,1050.0,-5.0,15.0,1105.0,1302.0,6.0,1335,1308.0,-27.0,0.0,,0.0,160.0,138.0,117.0,762.0,,,,,
2023-02-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,460,FLL,"Fort Lauderdale, FL",CMH,"Columbus, OH",1015,1013.0,-2.0,16.0,1029.0,1230.0,5.0,1300,1235.0,-25.0,0.0,,0.0,165.0,142.0,121.0,973.0,,,,,
2021-06-26,Envoy Air,Envoy Air: MQ,MQ,20398,4398,IAH,"Houston, TX",MIA,"Miami, FL",1635,1642.0,7.0,18.0,1700.0,2014.0,6.0,2012,2020.0,8.0,0.0,,0.0,157.0,158.0,134.0,964.0,,,,,
2019-08-09,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,293,DCA,"Washington, DC",MIA,"Miami, FL",1915,1907.0,-8.0,14.0,1921.0,2119.0,20.0,2200,2139.0,-21.0,0.0,,0.0,165.0,152.0,118.0,919.0,,,,,
2019-05-08,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,374,BQN,"Aguadilla, PR",FLL,"Fort Lauderdale, FL",259,318.0,19.0,21.0,339.0,553.0,8.0,532,601.0,29.0,0.0,,0.0,153.0,163.0,134.0,982.0,19.0,0.0,10.0,0.0,0.0
2021-06-06,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5177,CID,"Cedar Rapids/Iowa City, IA",CLT,"Charlotte, NC",1550,1545.0,-5.0,10.0,1555.0,1849.0,56.0,1908,1945.0,37.0,0.0,,0.0,138.0,180.0,114.0,742.0,0.0,0.0,37.0,0.0,0.0
2023-06-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2342,DEN,"Denver, CO",PHX,"Phoenix, AZ",2030,2057.0,27.0,14.0,2111.0,2135.0,6.0,2130,2141.0,11.0,0.0,,0.0,120.0,104.0,84.0,602.0,,,,,
2020-03-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1284,TUL,"Tulsa, OK",ATL,"Atlanta, GA",600,552.0,-8.0,18.0,610.0,837.0,8.0,858,845.0,-13.0,0.0,,0.0,118.0,113.0,87.0,674.0,,,,,
2022-01-21,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,88,ANC,"Anchorage, AK",SEA,"Seattle, WA",1015,1008.0,-7.0,34.0,1042.0,1436.0,7.0,1443,1443.0,0.0,0.0,,0.0,208.0,215.0,174.0,1448.0,,,,,
2022-12-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1913,AUS,"Austin, TX",MIA,"Miami, FL",520,520.0,0.0,17.0,537.0,845.0,14.0,902,859.0,-3.0,0.0,,0.0,162.0,159.0,128.0,1103.0,,,,,
2020-08-02,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,512,AUS,"Austin, TX",FLL,"Fort Lauderdale, FL",1252,1250.0,-2.0,63.0,1353.0,1712.0,5.0,1641,1717.0,36.0,0.0,,0.0,169.0,207.0,139.0,1105.0,0.0,0.0,36.0,0.0,0.0
2021-06-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1386,PHX,"Phoenix, AZ",CLT,"Charlotte, NC",55,52.0,-3.0,13.0,105.0,747.0,37.0,807,824.0,17.0,0.0,,0.0,252.0,272.0,222.0,1773.0,0.0,0.0,17.0,0.0,0.0
2019-06-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2429,SEA,"Seattle, WA",SFO,"San Francisco, CA",925,917.0,-8.0,11.0,928.0,1115.0,3.0,1146,1118.0,-28.0,0.0,,0.0,141.0,121.0,107.0,679.0,,,,,
2019-04-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,7410,CIU,"Sault Ste. Marie, MI",DTW,"Detroit, MI",1538,1528.0,-10.0,12.0,1540.0,1636.0,8.0,1656,1644.0,-12.0,0.0,,0.0,78.0,76.0,56.0,284.0,,,,,
2019-09-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,508,HOU,"Houston, TX",MSY,"New Orleans, LA",1205,1204.0,-1.0,12.0,1216.0,1301.0,7.0,1315,1308.0,-7.0,0.0,,0.0,70.0,64.0,45.0,302.0,,,,,
2019-08-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,144,MDW,"Chicago, IL",CVG,"Cincinnati, OH",1345,1357.0,12.0,15.0,1412.0,1552.0,2.0,1600,1554.0,-6.0,0.0,,0.0,75.0,57.0,40.0,249.0,,,,,
